latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
20.956,-89.175,391.2,1,1,2020-03-22,1920,A,100,6.0NRT,319.7,189.4,D
20.955,-89.185,419.7,1,1,2020-03-22,1920,A,100,6.0NRT,325.5,382.4,D
20.919,-89.445,331.5,1,1,2020-03-22,1920,A,42,6.0NRT,315.4,11.7,D
20.917,-89.454,356.6,1,1,2020-03-22,1920,A,98,6.0NRT,315.3,59,D
20.964,-89.186,345.1,1,1,2020-03-22,1920,A,90,6.0NRT,310.3,36.2,D
20.935,-89.728,336.1,1,1,2020-03-22,1920,A,80,6.0NRT,314,19.4,D
21.098,-88.885,333.9,1,1,2020-03-22,1920,A,78,6.0NRT,316,15.3,D
21.812,-82.999,321.8,2.4,1.5,2020-03-22,1920,A,54,6.0NRT,305.5,27.5,D
21.805,-83.067,326.8,2.3,1.5,2020-03-22,1920,A,0,6.0NRT,306.6,46.5,D
21.128,-88.87,350.6,1,1,2020-03-22,1920,A,94,6.0NRT,315.8,47.1,D
21.127,-88.88,331.5,1,1,2020-03-22,1920,A,74,6.0NRT,313.5,12.7,D
21.141,-88.842,328.4,1,1,2020-03-22,1920,A,52,6.0NRT,312.6,8.9,D
21.109,-89.202,330,1,1,2020-03-22,1920,A,71,6.0NRT,310.5,11.5,D
21.088,-89.807,328.2,1,1,2020-03-22,1920,A,56,6.0NRT,313.9,9.4,D
21.097,-89.809,332.6,1,1,2020-03-22,1920,A,75,6.0NRT,313.8,15.4,D
22.595,-83.051,326.3,2.4,1.5,2020-03-22,1920,A,77,6.0NRT,308.5,41.3,D
22.593,-83.074,336.7,2.4,1.5,2020-03-22,1920,A,87,6.0NRT,309.1,89.9,D
20.512,-97.495,323.2,2.5,1.5,2020-03-22,1920,A,74,6.0NRT,292.7,57.4,D
22.635,-83.055,332.2,2.4,1.5,2020-03-22,1920,A,83,6.0NRT,309.7,68.5,D
22.633,-83.079,323.7,2.4,1.5,2020-03-22,1920,A,56,6.0NRT,308.9,30.4,D
22.649,-83.057,324.5,2.4,1.5,2020-03-22,1920,A,70,6.0NRT,307.2,35.9,D
22.646,-83.08,328.7,2.4,1.5,2020-03-22,1920,A,79,6.0NRT,305.4,52.7,D
22.631,-83.063,326.9,2.4,1.5,2020-03-22,1920,A,58,6.0NRT,309.3,43,D
22.645,-83.064,332.1,2.4,1.5,2020-03-22,1920,A,82,6.0NRT,307.7,66.6,D
22.787,-82.797,321.8,2.5,1.5,2020-03-22,1920,A,71,6.0NRT,306.2,28.4,D
23.156,-82.232,318.7,2.8,1.6,2020-03-22,1920,A,70,6.0NRT,299.5,35.3,D
23.157,-82.237,318.9,2.8,1.6,2020-03-22,1920,A,58,6.0NRT,299.5,35.8,D
28.396,-97.975,316.5,1.8,1.3,2020-03-22,1925,A,66,6.0NRT,289.1,23,D
30.937,-88.016,306.3,1.4,1.2,2020-03-22,1925,A,43,6.0NRT,284.2,9.5,D
31.148,-87.99,307.6,1.4,1.2,2020-03-22,1925,A,53,6.0NRT,287.2,10.4,D
31.48,-101.84,317.1,2.8,1.6,2020-03-22,1925,A,61,6.0NRT,287.5,61.6,D
31.468,-101.84,318.5,2.8,1.6,2020-03-22,1925,A,66,6.0NRT,289.5,66.6,D
23.466,-104.707,315.3,4.2,1.9,2020-03-22,2100,A,35,6.0NRT,301,58.9,D
39.272,-121.468,319.4,1.1,1,2020-03-22,2105,A,78,6.0NRT,297.3,14.5,D
39.27,-121.48,310.8,1.1,1,2020-03-22,2105,A,68,6.0NRT,297.2,6.3,D
42.676,-121.989,321.9,1,1,2020-03-22,2105,A,78,6.0NRT,296.4,16.1,D
44.558,-120.365,334,1,1,2020-03-22,2105,A,89,6.0NRT,293.7,30.8,D
44.556,-120.377,339.2,1,1,2020-03-22,2105,A,91,6.0NRT,294.6,39.3,D
44.558,-123.296,307,1.1,1,2020-03-22,2105,A,30,6.0NRT,294.6,4.4,D
44.692,-123.772,347.6,1.1,1,2020-03-22,2105,A,95,6.0NRT,288.8,65.4,D
44.701,-123.775,350.8,1.1,1,2020-03-22,2105,A,96,6.0NRT,288.7,73,D
45.289,-122.601,302.8,1,1,2020-03-22,2105,A,54,6.0NRT,288.2,4.7,D
46.244,-116.286,319.3,1.4,1.2,2020-03-22,2105,A,60,6.0NRT,279.5,27.9,D
46.269,-118.108,320.4,1.2,1.1,2020-03-22,2105,A,79,6.0NRT,292.4,18,D
46.268,-118.124,311.3,1.2,1.1,2020-03-22,2105,A,63,6.0NRT,290.2,8.1,D
46.344,-117.812,325.8,1.2,1.1,2020-03-22,2105,A,84,6.0NRT,294.7,27.9,D
46.354,-117.815,313.8,1.2,1.1,2020-03-22,2105,A,73,6.0NRT,294.9,12,D
46.222,-119.31,314,1.1,1,2020-03-22,2105,A,71,6.0NRT,292.7,10.1,D
48.239,-114.392,317,1.9,1.3,2020-03-22,2105,A,77,6.0NRT,288,38.1,D
48.244,-114.4,314.1,1.9,1.3,2020-03-22,2105,A,72,6.0NRT,288.2,30.2,D
21.034,-76.529,305.7,1.3,1.1,2020-03-23,0310,T,65,6.0NRT,291.7,9.7,N
20.797,-77.961,301.9,1.6,1.2,2020-03-23,0310,T,37,6.0NRT,291.7,8.7,N
20.8,-77.952,303.7,1.6,1.2,2020-03-23,0310,T,57,6.0NRT,291.3,11.7,N
21.549,-77.823,314.1,1.5,1.2,2020-03-23,0310,T,64,6.0NRT,292.4,20.5,N
21.562,-77.811,315.4,1.5,1.2,2020-03-23,0310,T,91,6.0NRT,292.1,23.3,N
21.56,-77.825,306.6,1.5,1.2,2020-03-23,0310,T,27,6.0NRT,291.5,11,N
21.551,-77.829,309.4,1.5,1.2,2020-03-23,0310,T,77,6.0NRT,292.2,15,N
21.567,-77.803,309.4,1.5,1.2,2020-03-23,0310,T,77,6.0NRT,291.9,15.4,N
21.564,-77.817,313.2,1.5,1.2,2020-03-23,0310,T,86,6.0NRT,291.5,20.5,N
26.602,-78.443,323.6,1.4,1.2,2020-03-23,0310,T,100,6.0NRT,292.2,33.1,N
26.612,-78.445,321.6,1.4,1.2,2020-03-23,0310,T,100,6.0NRT,291.8,30.2,N
18.933,-71.23,317.9,1,1,2020-03-23,0305,T,96,6.0NRT,289.3,18.1,N
18.932,-71.24,309.4,1,1,2020-03-23,0305,T,77,6.0NRT,289.9,10.6,N
19.294,-71.137,300,1.1,1,2020-03-23,0305,T,9,6.0NRT,289.1,5.1,N
20.312,-75.656,311.5,1.2,1.1,2020-03-23,0305,T,83,6.0NRT,292.3,13.6,N
20.317,-76.829,320.8,1.4,1.2,2020-03-23,0305,T,100,6.0NRT,292.6,29.1,N
20.33,-76.818,301.8,1.4,1.2,2020-03-23,0305,T,44,6.0NRT,291.7,6.4,N
20.328,-76.831,311.8,1.4,1.2,2020-03-23,0305,T,83,6.0NRT,292.1,16.6,N
20.696,-76.207,310.9,1.2,1.1,2020-03-23,0305,T,81,6.0NRT,292.7,13.7,N
20.706,-76.208,311.9,1.2,1.1,2020-03-23,0305,T,84,6.0NRT,292.5,14.7,N
20.863,-75.864,314.5,1.2,1.1,2020-03-23,0305,T,89,6.0NRT,291.8,16.1,N
20.861,-75.875,306.3,1.2,1.1,2020-03-23,0305,T,68,6.0NRT,291.9,8.3,N
20.865,-75.87,304.7,1.2,1.1,2020-03-23,0305,T,61,6.0NRT,291.7,7.4,N
17.501,-95.479,331.1,1.1,1,2020-03-23,0445,T,100,6.0NRT,293.9,32.3,N
17.509,-95.476,312.5,1.1,1,2020-03-23,0445,T,85,6.0NRT,293.2,11.5,N
17.508,-95.486,311.2,1.1,1,2020-03-23,0445,T,82,6.0NRT,293.1,10.4,N
17.892,-92.493,308.3,1.6,1.2,2020-03-23,0445,T,74,6.0NRT,293.8,13.6,N
17.839,-93.121,343.6,1.4,1.2,2020-03-23,0445,T,100,6.0NRT,295.7,80.3,N
17.896,-93.183,320.9,1.4,1.2,2020-03-23,0445,T,100,6.0NRT,296.1,27.5,N
17.894,-93.196,319.2,1.4,1.2,2020-03-23,0445,T,98,6.0NRT,295.8,24.9,N
17.89,-93.188,318.2,1.4,1.2,2020-03-23,0445,T,96,6.0NRT,295.4,24,N
17.889,-93.201,307,1.4,1.2,2020-03-23,0445,T,70,6.0NRT,294.8,9.8,N
17.902,-93.176,317,1.4,1.2,2020-03-23,0445,T,94,6.0NRT,295.6,21.7,N
17.901,-93.189,328.5,1.4,1.2,2020-03-23,0445,T,100,6.0NRT,296.1,41.4,N
17.913,-93.517,308.5,1.3,1.1,2020-03-23,0445,T,75,6.0NRT,294.4,10.8,N
17.912,-93.529,308.2,1.3,1.1,2020-03-23,0445,T,74,6.0NRT,294.4,10.5,N
18.09,-94.052,305.8,1.2,1.1,2020-03-23,0445,T,66,6.0NRT,294.4,7.6,N
18.222,-93.896,313.9,1.3,1.1,2020-03-23,0445,T,88,6.0NRT,295.1,15.1,N
17.942,-96.02,307.9,1,1,2020-03-23,0445,T,73,6.0NRT,292.9,7.4,N
17.996,-95.956,305.8,1,1,2020-03-23,0445,T,51,6.0NRT,292.3,7.2,N
18.647,-92.177,309.4,1.7,1.3,2020-03-23,0445,T,77,6.0NRT,294.5,14.6,N
18.476,-96.545,307.2,1,1,2020-03-23,0445,T,71,6.0NRT,293.1,7,N
18.475,-96.555,309.9,1,1,2020-03-23,0445,T,78,6.0NRT,292.9,8.8,N
19.396,-92.036,312.5,1.8,1.3,2020-03-23,0445,T,79,6.0NRT,295.2,21.2,N
19.394,-92.053,311.8,1.8,1.3,2020-03-23,0445,T,76,6.0NRT,295.2,19.9,N
19.392,-92.042,313.8,1.8,1.3,2020-03-23,0445,T,83,6.0NRT,295.3,23.6,N
19.44,-92.031,306.3,1.8,1.3,2020-03-23,0445,T,44,6.0NRT,295.1,11.8,N
19.566,-92.237,327.5,1.7,1.3,2020-03-23,0445,T,100,6.0NRT,295.3,52.7,N
19.565,-92.227,310.7,1.7,1.3,2020-03-23,0445,T,72,6.0NRT,295.2,17.7,N
19.563,-92.244,323,1.7,1.3,2020-03-23,0445,T,100,6.0NRT,295.4,41.6,N
18.696,-99.149,304.2,1.1,1,2020-03-23,0445,T,59,6.0NRT,292.3,5.6,N
19.167,-97.32,300.3,1,1,2020-03-23,0445,T,24,6.0NRT,277.2,7.9,N
19.023,-98.625,325.1,1,1,2020-03-23,0445,T,100,6.0NRT,274.5,29.7,N
20.112,-100.529,338.3,1.2,1.1,2020-03-23,0445,T,100,6.0NRT,289.1,56.2,N
19.602,-104.527,302.4,2.3,1.5,2020-03-23,0445,T,49,6.0NRT,292,13.9,N
20.582,-101.175,305.9,1.3,1.1,2020-03-23,0445,T,66,6.0NRT,291.3,10.4,N
22.056,-99.184,305.1,1,1,2020-03-23,0445,T,63,6.0NRT,293.2,5.8,N
22.753,-99.029,303.9,1,1,2020-03-23,0445,T,58,6.0NRT,293.5,4.5,N
22.81,-99.015,310.5,1,1,2020-03-23,0445,T,80,6.0NRT,293.4,8.9,N
22.796,-99.293,323.5,1,1,2020-03-23,0445,T,100,6.0NRT,292.9,21.4,N
22.795,-99.303,309.5,1,1,2020-03-23,0445,T,78,6.0NRT,292.3,8.7,N
42.68,-111.591,313.3,1.9,1.4,2020-03-23,0455,T,87,6.0NRT,268.3,46,N
42.684,-111.598,314.9,1.9,1.4,2020-03-23,0455,T,90,6.0NRT,268.9,50.6,N
31.74,-101.794,337.2,1,1,2020-03-23,0450,T,100,6.0NRT,273.6,45.4,N
31.738,-101.805,327.8,1,1,2020-03-23,0450,T,100,6.0NRT,272.6,32,N
25.544,-80.337,313.3,1.5,1.2,2020-03-23,0730,A,87,6.0NRT,292.9,21.4,N
23.039,-82.567,304,1.2,1.1,2020-03-23,0730,A,58,6.0NRT,291.6,8.2,N
22.783,-82.324,304.6,1.3,1.1,2020-03-23,0730,A,61,6.0NRT,291.2,9.4,N
20.821,-89.557,302.6,1.3,1.1,2020-03-23,0730,A,50,6.0NRT,292.5,6.7,N
19.565,-92.236,321.3,1.8,1.3,2020-03-23,0730,A,100,6.0NRT,294.4,42.8,N
19.402,-92.037,312.3,1.8,1.3,2020-03-23,0730,A,78,6.0NRT,294.6,21.3,N
19.396,-92.045,315.1,1.8,1.3,2020-03-23,0730,A,87,6.0NRT,294.6,26.6,N
19.394,-92.028,305.2,1.8,1.3,2020-03-23,0730,A,21,6.0NRT,294.5,9.8,N
17.905,-92.487,306.6,1.8,1.3,2020-03-23,0730,A,69,6.0NRT,292.6,14.7,N
17.893,-92.489,304,1.8,1.3,2020-03-23,0730,A,9,6.0NRT,293,9.9,N
17.906,-93.191,312.2,2.1,1.4,2020-03-23,0730,A,84,6.0NRT,293.8,28.3,N
17.903,-93.172,322.2,2.1,1.4,2020-03-23,0730,A,100,6.0NRT,294.1,53.6,N
17.893,-93.193,311.2,2.1,1.4,2020-03-23,0730,A,82,6.0NRT,293.6,27.3,N
17.891,-93.173,308,2.1,1.4,2020-03-23,0730,A,73,6.0NRT,293.4,20.6,N
17.916,-93.511,308.5,2.2,1.4,2020-03-23,0730,A,75,6.0NRT,292.9,24.6,N
17.891,-93.181,311.4,2.1,1.4,2020-03-23,0730,A,82,6.0NRT,293.6,26.5,N
17.918,-93.519,310.8,2.2,1.4,2020-03-23,0730,A,81,6.0NRT,292.8,29.7,N
17.846,-93.128,311.3,2,1.4,2020-03-23,0730,A,82,6.0NRT,293.5,27,N
17.844,-93.109,322.2,2,1.4,2020-03-23,0730,A,100,6.0NRT,293.7,53.9,N
17.502,-95.469,303.5,3,1.7,2020-03-23,0730,A,55,6.0NRT,291.5,28.7,N
17.501,-95.474,303.8,3,1.7,2020-03-23,0730,A,57,6.0NRT,291.5,29.5,N
31.743,-101.792,302.7,1.9,1.3,2020-03-23,0905,A,51,6.0NRT,277.3,22,N
30.496,-109.624,313.9,1,1,2020-03-23,0905,A,88,6.0NRT,275.9,17.3,N
26.606,-78.45,316.8,3.9,1.8,2020-03-23,1515,T,50,6.0NRT,297,50.3,D
21.566,-77.829,321.1,3,1.7,2020-03-23,1515,T,49,6.0NRT,295.3,58.7,D
21.566,-77.836,321.4,3,1.7,2020-03-23,1520,T,0,6.0NRT,294.8,47.7,D
20.799,-76.488,331,2.3,1.5,2020-03-23,1520,T,83,6.0NRT,303.2,68.2,D
20.705,-76.856,316.8,2.5,1.5,2020-03-23,1520,T,55,6.0NRT,301.5,18.4,D
20.308,-75.649,318,2,1.4,2020-03-23,1520,T,48,6.0NRT,304.1,18.1,D
19.766,-71.597,322.4,1.1,1,2020-03-23,1520,T,55,6.0NRT,299.4,12.2,D
20.104,-74.432,317.8,1.6,1.3,2020-03-23,1520,T,48,6.0NRT,299.3,16.5,D
20.33,-76.812,322.3,2.4,1.5,2020-03-23,1520,T,64,6.0NRT,308.1,24.3,D
19.248,-71.847,325.7,1.1,1.1,2020-03-23,1520,T,74,6.0NRT,305.8,10.4,D
18.544,-71.271,332.7,1.1,1,2020-03-23,1520,T,82,6.0NRT,297.6,27.1,D
18.493,-70.913,323.7,1,1,2020-03-23,1520,T,60,6.0NRT,301,10.3,D
17.795,-71.375,317.6,1,1,2020-03-23,1520,T,0,6.0NRT,299.4,6.1,D
31.073,-100.342,320.5,2.8,1.6,2020-03-23,1655,T,78,6.0NRT,295.8,58.9,D
31.058,-100.343,316.3,2.8,1.6,2020-03-23,1655,T,73,6.0NRT,295.9,40.6,D
31.07,-100.348,326.4,2.8,1.6,2020-03-23,1655,T,82,6.0NRT,296.1,87.5,D
29.923,-90.97,321.6,1,1,2020-03-23,1655,T,43,6.0NRT,302.7,13.6,D
27.224,-97.995,321.5,1.7,1.3,2020-03-23,1655,T,56,6.0NRT,280.5,31.6,D
27.215,-98.013,318.8,1.7,1.3,2020-03-23,1655,T,27,6.0NRT,277.5,25.4,D
27.213,-97.996,328.3,1.7,1.3,2020-03-23,1655,T,73,6.0NRT,278.7,47.1,D
27.215,-98.002,338.2,1.7,1.3,2020-03-23,1655,T,89,6.0NRT,278.5,78.4,D
22.599,-83.063,315.9,4.1,1.9,2020-03-23,1655,T,60,6.0NRT,294.9,51.3,D
22.594,-83.069,317.4,4.1,1.9,2020-03-23,1655,T,68,6.0NRT,295,56.9,D
23.123,-98.903,322.4,1.7,1.3,2020-03-23,1655,T,55,6.0NRT,303.3,16.8,D
22.893,-98.895,329,1.7,1.3,2020-03-23,1655,T,75,6.0NRT,306,32,D
21.162,-88.122,344.6,1.9,1.3,2020-03-23,1655,T,92,6.0NRT,306.5,98.1,D
21.168,-88.126,333.1,1.9,1.3,2020-03-23,1655,T,83,6.0NRT,306.1,51.2,D
21.165,-88.108,326.7,1.9,1.3,2020-03-23,1655,T,76,6.0NRT,306.5,30.5,D
21.176,-88.444,338.3,1.8,1.3,2020-03-23,1655,T,87,6.0NRT,310.5,61,D
21.173,-88.427,336.7,1.8,1.3,2020-03-23,1655,T,86,6.0NRT,308.7,56.7,D
21.104,-88.883,328.8,1.7,1.3,2020-03-23,1655,T,78,6.0NRT,309.8,28.1,D
21.106,-88.889,325.4,1.7,1.3,2020-03-23,1655,T,73,6.0NRT,309.2,21.2,D
21.064,-88.849,328.4,1.7,1.3,2020-03-23,1655,T,77,6.0NRT,309.6,27.9,D
20.776,-88.99,372.4,1.6,1.3,2020-03-23,1655,T,100,6.0NRT,311.3,231.4,D
20.774,-88.974,325.6,1.7,1.3,2020-03-23,1655,T,74,6.0NRT,309.8,21.5,D
20.536,-88.108,337.7,1.9,1.4,2020-03-23,1655,T,86,6.0NRT,302.3,82,D
20.532,-88.09,317.2,1.9,1.4,2020-03-23,1655,T,50,6.0NRT,300.8,16.8,D
20.68,-88.967,357.6,1.7,1.3,2020-03-23,1655,T,98,6.0NRT,308.9,144.9,D
20.677,-88.951,320.4,1.7,1.3,2020-03-23,1655,T,58,6.0NRT,306.6,13.7,D
20.668,-88.969,325.2,1.7,1.3,2020-03-23,1655,T,73,6.0NRT,306.6,25.3,D
20.66,-88.922,338.7,1.7,1.3,2020-03-23,1655,T,87,6.0NRT,306.9,63.8,D
20.657,-88.906,346.2,1.7,1.3,2020-03-23,1655,T,92,6.0NRT,307.6,93.9,D
20.67,-88.975,329.7,1.7,1.3,2020-03-23,1655,T,79,6.0NRT,306.7,35.3,D
20.667,-88.959,324.2,1.7,1.3,2020-03-23,1655,T,63,6.0NRT,306.5,21.3,D
20.659,-88.912,347,1.7,1.3,2020-03-23,1655,T,93,6.0NRT,308,97.6,D
20.532,-89.512,320.9,1.5,1.2,2020-03-23,1655,T,65,6.0NRT,306.7,13.7,D
20.417,-89.853,326.9,1.5,1.2,2020-03-23,1655,T,76,6.0NRT,305.9,26.5,D
20.415,-89.839,340.7,1.5,1.2,2020-03-23,1655,T,89,6.0NRT,307.6,60,D
20.17,-88.892,325.5,1.7,1.3,2020-03-23,1655,T,75,6.0NRT,305.8,30.3,D
20.167,-88.875,352,1.7,1.3,2020-03-23,1655,T,96,6.0NRT,306.5,127.6,D
20.277,-89.956,336.6,1.4,1.2,2020-03-23,1655,T,86,6.0NRT,308.7,41.6,D
20.273,-89.963,323.4,1.4,1.2,2020-03-23,1655,T,64,6.0NRT,307.3,13.8,D
20.271,-89.95,331.1,1.5,1.2,2020-03-23,1655,T,81,6.0NRT,308.9,29.5,D
20.26,-89.952,327.7,1.5,1.2,2020-03-23,1655,T,77,6.0NRT,308.4,22.9,D
20.095,-89.126,322,1.7,1.3,2020-03-23,1655,T,69,6.0NRT,307,19.6,D
20.245,-90.052,328.4,1.4,1.2,2020-03-23,1655,T,78,6.0NRT,309.7,21.5,D
20.146,-89.951,321.7,1.5,1.2,2020-03-23,1655,T,46,6.0NRT,309.5,10.5,D
20.172,-90.168,328.4,1.4,1.2,2020-03-23,1655,T,78,6.0NRT,310.6,20.4,D
20.098,-89.803,328.5,1.5,1.2,2020-03-23,1655,T,78,6.0NRT,308.6,28,D
20.087,-89.806,322.4,1.5,1.2,2020-03-23,1655,T,54,6.0NRT,307.9,13.9,D
20.106,-90.133,351.8,1.4,1.2,2020-03-23,1655,T,96,6.0NRT,311.3,89.7,D
20.104,-90.119,356.1,1.4,1.2,2020-03-23,1655,T,98,6.0NRT,311.2,106.3,D
20.067,-90.029,330.7,1.4,1.2,2020-03-23,1655,T,77,6.0NRT,310.4,28,D
20.059,-90.114,328.3,1.4,1.2,2020-03-23,1655,T,76,6.0NRT,308.7,22,D
20.036,-89.979,322.1,1.5,1.2,2020-03-23,1655,T,39,6.0NRT,310,11.4,D
19.835,-90.485,320.4,1.4,1.2,2020-03-23,1655,T,46,6.0NRT,306.5,9.4,D
19.833,-90.472,323.7,1.4,1.2,2020-03-23,1655,T,72,6.0NRT,306.2,15.6,D
19.623,-89.538,357.3,1.6,1.2,2020-03-23,1655,T,98,6.0NRT,308.2,130,D
19.69,-90.472,319.2,1.4,1.2,2020-03-23,1655,T,63,6.0NRT,305.8,11.8,D
19.688,-90.459,323.6,1.4,1.2,2020-03-23,1655,T,72,6.0NRT,306.9,17.9,D
19.417,-89.742,318.8,1.6,1.2,2020-03-23,1655,T,41,6.0NRT,305.1,9.5,D
19.43,-90.095,323.3,1.5,1.2,2020-03-23,1655,T,73,6.0NRT,309,15.9,D
19.298,-89.733,320.7,1.6,1.2,2020-03-23,1655,T,63,6.0NRT,305.4,16.4,D
19.287,-89.735,332.2,1.6,1.2,2020-03-23,1655,T,83,6.0NRT,304.3,41.9,D
19.278,-90.219,324.7,1.4,1.2,2020-03-23,1655,T,67,6.0NRT,308.6,15.8,D
18.817,-88.972,318.9,1.8,1.3,2020-03-23,1655,T,60,6.0NRT,300.5,21,D
18.509,-88.804,316.7,1.9,1.3,2020-03-23,1655,T,53,6.0NRT,300.2,14.9,D
18.504,-88.81,320,1.9,1.3,2020-03-23,1655,T,62,6.0NRT,301.3,23.3,D
19.902,-99.652,329,1.8,1.3,2020-03-23,1655,T,73,6.0NRT,311.5,22.6,D
18.014,-88.791,316.3,1.9,1.4,2020-03-23,1655,T,61,6.0NRT,302.5,17.2,D
17.951,-88.577,318.8,2,1.4,2020-03-23,1655,T,48,6.0NRT,303.9,16.8,D
18.42,-91.355,336.5,1.3,1.1,2020-03-23,1655,T,87,6.0NRT,309.2,34.1,D
18.418,-91.344,344,1.3,1.1,2020-03-23,1655,T,92,6.0NRT,310.2,53.1,D
19.162,-97.32,322.6,1.2,1.1,2020-03-23,1655,T,47,6.0NRT,303.4,14.8,D
19.16,-97.308,340,1.2,1.1,2020-03-23,1655,T,86,6.0NRT,301,46.2,D
18.127,-90.904,326.9,1.4,1.2,2020-03-23,1655,T,78,6.0NRT,306.1,22.9,D
18.125,-90.891,324.5,1.4,1.2,2020-03-23,1655,T,75,6.0NRT,306.9,19.5,D
18.119,-90.898,328.5,1.4,1.2,2020-03-23,1655,T,80,6.0NRT,306.6,24.2,D
17.678,-88.743,337.7,2,1.4,2020-03-23,1655,T,88,6.0NRT,303.8,88.1,D
17.675,-88.75,319,2,1.4,2020-03-23,1655,T,60,6.0NRT,301.7,27.4,D
17.672,-88.732,312.5,2,1.4,2020-03-23,1655,T,22,6.0NRT,301.5,12.5,D
18.173,-92.11,316.8,1.2,1.1,2020-03-23,1655,T,46,6.0NRT,302.8,6.9,D
18.164,-92.112,318.4,1.2,1.1,2020-03-23,1655,T,61,6.0NRT,303.2,9.3,D
17.938,-91.047,323,1.3,1.2,2020-03-23,1655,T,73,6.0NRT,304.7,15.1,D
17.936,-91.035,359.6,1.4,1.2,2020-03-23,1655,T,99,6.0NRT,306.9,115.3,D
18.777,-96.726,328.2,1.1,1.1,2020-03-23,1655,T,72,6.0NRT,307.4,13.7,D
18.776,-96.716,335.9,1.1,1.1,2020-03-23,1655,T,83,6.0NRT,307.6,25.8,D
18.714,-96.264,341.2,1.1,1,2020-03-23,1655,T,88,6.0NRT,310.9,27.3,D
17.99,-91.737,328.6,1.2,1.1,2020-03-23,1655,T,79,6.0NRT,305.6,21,D
17.988,-91.726,328.6,1.2,1.1,2020-03-23,1655,T,79,6.0NRT,305.4,20.5,D
17.988,-91.732,333.3,1.2,1.1,2020-03-23,1655,T,84,6.0NRT,305.9,29.5,D
17.812,-91.037,323.1,1.4,1.2,2020-03-23,1655,T,74,6.0NRT,304.3,15.4,D
18.942,-99.079,326.1,1.5,1.2,2020-03-23,1655,T,71,6.0NRT,309.1,22.1,D
18.223,-93.899,315.5,1,1,2020-03-23,1655,T,32,6.0NRT,299.8,6.6,D
18.222,-93.889,318.6,1,1,2020-03-23,1655,T,57,6.0NRT,299.5,9.1,D
18.135,-93.443,321.3,1,1,2020-03-23,1655,T,69,6.0NRT,302.6,11.2,D
18.52,-96.326,328.2,1.1,1,2020-03-23,1655,T,63,6.0NRT,309.8,7.6,D
18.355,-95.606,323.9,1,1,2020-03-23,1655,T,68,6.0NRT,302.9,10.7,D
18.38,-95.849,322.5,1,1,2020-03-23,1655,T,44,6.0NRT,305.2,6,D
18.405,-96.298,361.7,1.1,1,2020-03-23,1655,T,100,6.0NRT,308,81.7,D
18.404,-96.288,346.5,1.1,1,2020-03-23,1655,T,92,6.0NRT,307.1,41.6,D
18.004,-93.55,325.3,1,1,2020-03-23,1655,T,75,6.0NRT,301.8,14.6,D
18.397,-96.295,363.8,1.1,1,2020-03-23,1655,T,100,6.0NRT,308.6,87.9,D
18.235,-95.223,327.5,1,1,2020-03-23,1655,T,67,6.0NRT,304.9,15.1,D
18.234,-95.214,328.2,1,1,2020-03-23,1655,T,60,6.0NRT,304.5,15,D
18.292,-95.749,326.6,1,1,2020-03-23,1655,T,73,6.0NRT,307.6,9.5,D
17.901,-93.183,343.9,1.1,1,2020-03-23,1655,T,91,6.0NRT,304.6,43.6,D
17.893,-93.195,320.1,1.1,1,2020-03-23,1655,T,66,6.0NRT,303.6,8.4,D
17.892,-93.185,329.6,1.1,1,2020-03-23,1655,T,80,6.0NRT,303.9,19.7,D
17.916,-93.521,321,1,1,2020-03-23,1655,T,60,6.0NRT,299.9,8.5,D
17.907,-93.523,325,1,1,2020-03-23,1655,T,74,6.0NRT,302.8,13.6,D
17.844,-93.122,323.2,1.1,1,2020-03-23,1655,T,72,6.0NRT,302,12.1,D
17.837,-93.119,320.4,1.1,1,2020-03-23,1655,T,68,6.0NRT,302.1,10,D
18.228,-96.014,324.3,1,1,2020-03-23,1655,T,45,6.0NRT,307.4,7.9,D
17.832,-93.392,319.8,1,1,2020-03-23,1655,T,33,6.0NRT,304.8,8.3,D
18.118,-95.69,325.3,1,1,2020-03-23,1655,T,62,6.0NRT,307.2,11,D
18.56,-99.128,325,1.5,1.2,2020-03-23,1655,T,60,6.0NRT,307,16,D
17.606,-93.191,315.2,1.1,1,2020-03-23,1655,T,57,6.0NRT,302.4,5.9,D
17.513,-93.121,314.8,1.1,1,2020-03-23,1655,T,59,6.0NRT,301.8,6.4,D
18.273,-98.643,326,1.4,1.2,2020-03-23,1655,T,65,6.0NRT,310.6,14.1,D
17.508,-95.481,321.6,1,1,2020-03-23,1655,T,73,6.0NRT,300.8,11.2,D
17.507,-95.472,317.2,1,1,2020-03-23,1655,T,55,6.0NRT,301.2,7,D
37.919,-87.809,300.4,1.1,1,2020-03-23,1650,T,24,6.0NRT,285.4,2.6,D
18.093,-71.334,311,1.4,1.2,2020-03-23,1825,A,40,6.0NRT,295.8,8,D
18.265,-78.275,343.8,1.2,1.1,2020-03-23,1825,A,92,6.0NRT,297.8,55.3,D
19.348,-72.431,338.3,1.3,1.1,2020-03-23,1825,A,87,6.0NRT,304.7,35.9,D
19.993,-75.68,325.9,1,1,2020-03-23,1825,A,65,6.0NRT,307.5,13.2,D
20.078,-75.138,331.9,1,1,2020-03-23,1825,A,81,6.0NRT,309,13.1,D
